@RELATION svmTutorialGenre0
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE features69 NUMERIC
@ATTRIBUTE features70 NUMERIC
@ATTRIBUTE class {BG-Noise,High-Volume,Low-Volume,Normal-Volume}

@DATA
0.047888,0.005850,2.935995,0.120158,0.159199,0.308806,0.015390,0.051091,-29.134720,2.252118,0.357304,-0.057831,-0.000810,0.030686,0.082073,-0.031759,0.022246,-0.076585,0.030493,-0.026819,-0.039749,0.014989,0.004784,0.061284,0.012966,0.031198,0.008868,0.094069,0.002043,0.006840,0.014216,0.022774,0.005309,0.041655,0.037748,0.008374,0.290606,0.033647,0.026768,0.283516,0.013134,0.065118,1.861339,0.627645,0.512149,0.480542,0.311381,0.320936,0.242329,0.262447,0.246450,0.261644,0.260998,0.256659,0.256683,0.023008,0.008464,0.051314,0.021406,0.031597,0.016117,0.074224,0.004271,0.012555,0.019878,0.023707,0.010509,0.017089,240.000000,0.095694,Low-Volume
0.043638,0.003005,2.921344,0.118673,0.160427,0.282846,0.014067,0.043544,-30.306476,2.247120,0.217933,-0.056140,-0.004454,0.059229,0.083910,-0.019465,0.006397,-0.064861,0.038716,0.004439,-0.015357,0.011441,0.004701,0.064008,0.012101,0.032456,0.008877,0.105114,0.002664,0.007006,0.012389,0.020011,0.004240,0.043082,0.030294,0.004708,0.291215,0.029072,0.026390,0.251918,0.010005,0.053696,1.920821,0.632629,0.533578,0.445306,0.322449,0.297292,0.240119,0.246630,0.235607,0.262162,0.261893,0.252023,0.229520,0.016449,0.008276,0.055043,0.018318,0.030953,0.015683,0.083535,0.005012,0.011782,0.016617,0.020003,0.007499,0.019138,240.000000,0.098609,Low-Volume
0.045307,0.004792,2.901795,0.122925,0.163923,0.279824,0.012575,0.040505,-30.002697,2.171350,0.247830,0.015499,0.048149,0.105625,0.076897,-0.000039,0.023737,-0.009427,0.037431,-0.011913,-0.012866,0.011079,0.004046,0.070786,0.009452,0.034565,0.007090,0.119771,0.001719,0.004792,0.009599,0.021605,0.004612,0.045802,0.028281,0.007317,0.275648,0.026496,0.024279,0.204541,0.008932,0.046967,1.538355,0.496986,0.422380,0.410279,0.281964,0.280519,0.218625,0.226802,0.225662,0.237432,0.227378,0.217040,0.222987,0.015746,0.006570,0.055386,0.013858,0.030238,0.011116,0.080779,0.003015,0.007628,0.012949,0.021397,0.008278,0.018226,240.000000,0.100066,Low-Volume
0.049249,0.004590,2.923875,0.122054,0.160215,0.305357,0.014007,0.052253,-29.602705,2.238528,0.199092,-0.042859,0.008492,0.068566,0.066698,-0.044492,0.003555,-0.066596,0.053945,-0.021622,-0.028379,0.011794,0.005214,0.064959,0.011049,0.033936,0.009013,0.099846,0.002539,0.006661,0.010942,0.020019,0.004737,0.041959,0.038351,0.006832,0.288844,0.033506,0.025873,0.276807,0.009974,0.064417,1.805513,0.595866,0.540746,0.425426,0.304086,0.313222,0.248593,0.265209,0.242075,0.258155,0.258747,0.257658,0.238542,0.015845,0.009140,0.053112,0.016866,0.033292,0.014830,0.078893,0.004821,0.011392,0.014561,0.021140,0.008531,0.018193,240.000000,0.103666,Low-Volume
0.050726,0.004815,2.891836,0.124810,0.162062,0.331309,0.012884,0.055601,-29.301866,2.144876,0.237200,-0.060008,-0.000523,0.095134,0.049532,-0.031727,0.010161,-0.072304,0.064873,-0.016911,0.000589,0.011209,0.004946,0.061762,0.009373,0.032599,0.010031,0.107324,0.001853,0.006201,0.011158,0.021058,0.004496,0.042206,0.036024,0.007464,0.321864,0.031826,0.025173,0.268688,0.008759,0.062956,1.988904,0.620375,0.490166,0.476984,0.312722,0.305105,0.250324,0.258704,0.247957,0.266293,0.244704,0.251541,0.237629,0.016147,0.008955,0.054499,0.013442,0.029923,0.016942,0.081485,0.003623,0.010068,0.014166,0.022133,0.007771,0.019118,300.000000,0.105575,Low-Volume
0.049257,0.003861,2.907051,0.125060,0.162111,0.311565,0.012546,0.049310,-29.909621,2.130373,0.284026,0.013158,0.030626,0.090255,0.071313,-0.013835,0.035277,-0.036475,0.066852,-0.014638,-0.005540,0.009998,0.004178,0.066036,0.009583,0.032858,0.007971,0.118366,0.001488,0.005531,0.011676,0.021644,0.003738,0.045023,0.035613,0.006614,0.274302,0.030282,0.025131,0.236768,0.008913,0.059497,1.763872,0.526161,0.449089,0.430387,0.291726,0.288424,0.226024,0.244172,0.233653,0.245407,0.231125,0.212064,0.217529,0.014661,0.007265,0.053335,0.014605,0.030228,0.013452,0.083332,0.002633,0.008427,0.014885,0.021335,0.006636,0.018958,240.000000,0.103148,Low-Volume
0.044663,0.000803,2.885309,0.123582,0.163300,0.277135,0.011622,0.036474,-32.269368,2.125728,0.233445,0.101593,0.070521,0.118705,0.098487,0.021905,0.048793,-0.003624,0.073643,0.009223,0.000459,0.009040,0.003346,0.072829,0.006611,0.036189,0.006362,0.129444,0.001585,0.004328,0.009760,0.022921,0.003254,0.047141,0.025306,0.001470,0.259969,0.024702,0.022822,0.191823,0.007751,0.039750,1.397960,0.447275,0.386756,0.369180,0.263874,0.238996,0.211110,0.214161,0.203483,0.220614,0.195067,0.200935,0.189127,0.011699,0.005597,0.059132,0.009259,0.029848,0.009242,0.083962,0.002630,0.006322,0.011694,0.020781,0.005706,0.019112,240.000000,0.101541,Low-Volume
0.046263,0.002115,2.897941,0.125795,0.164153,0.286144,0.010920,0.037028,-31.144662,2.083579,0.269687,0.146458,0.085295,0.127924,0.077247,0.006843,0.037914,0.011226,0.068252,0.014850,0.001376,0.008712,0.002760,0.076204,0.006492,0.037199,0.005724,0.131265,0.001714,0.004207,0.009099,0.023640,0.003507,0.048275,0.027376,0.003972,0.254913,0.024315,0.022207,0.190056,0.007235,0.041275,1.315350,0.424953,0.343759,0.327619,0.236597,0.243166,0.209509,0.209150,0.199613,0.210722,0.190158,0.205646,0.191627,0.012388,0.004573,0.059020,0.009230,0.030056,0.008551,0.082190,0.003511,0.006376,0.011556,0.022315,0.006554,0.017837,300.000000,0.104335,Low-Volume
0.048878,0.004944,2.899622,0.127978,0.164843,0.312319,0.010348,0.043617,-29.712902,2.118804,0.273811,0.111582,0.086687,0.082168,0.102608,-0.003571,0.057189,0.022900,0.072858,0.020110,-0.016181,0.009406,0.003983,0.070739,0.007359,0.033201,0.006291,0.137077,0.001551,0.004557,0.008650,0.020977,0.003381,0.047597,0.030825,0.009031,0.260770,0.026653,0.022264,0.220891,0.006107,0.049117,1.379701,0.445344,0.402989,0.369756,0.274097,0.262584,0.209060,0.222674,0.202932,0.196480,0.196828,0.198036,0.186850,0.013356,0.006648,0.055872,0.011010,0.027648,0.008571,0.082782,0.002768,0.007560,0.009897,0.017498,0.005310,0.018708,240.000000,0.108734,Low-Volume
0.183173,0.001823,2.821814,0.265613,0.205380,1.359655,0.012449,0.260714,-32.199725,0.908668,0.179198,-0.504566,-0.075206,-0.103857,-0.246932,-0.065528,-0.166754,-0.145782,-0.038771,-0.099817,-0.014519,0.011934,0.005945,0.026157,0.015007,0.013416,0.014603,0.038076,0.003768,0.009160,0.008372,0.009615,0.005562,0.022386,0.104249,0.002438,0.547149,0.092593,0.048774,0.612548,0.012413,0.156102,4.479316,1.051006,0.723022,0.671939,0.437593,0.401569,0.393093,0.349426,0.348381,0.358321,0.417750,0.385121,0.352422,0.019569,0.009986,0.031085,0.025343,0.021099,0.020015,0.047428,0.007239,0.015527,0.013953,0.013034,0.009715,0.016456,171.428571,0.090955,Normal-Volume
0.201756,0.002208,2.777285,0.283891,0.214283,1.411445,0.010761,0.271853,-33.011073,0.876825,0.168373,-0.436558,-0.048698,-0.139755,-0.206347,-0.031347,-0.108728,-0.139075,-0.014378,-0.056200,0.031486,0.010145,0.005169,0.026762,0.015739,0.011211,0.013744,0.040046,0.003168,0.007911,0.007827,0.010278,0.005406,0.021138,0.110493,0.003232,0.563703,0.097964,0.048289,0.566365,0.009546,0.162797,4.403475,1.004404,0.774177,0.647058,0.436899,0.412205,0.378597,0.360219,0.360875,0.343477,0.401489,0.373991,0.311296,0.015873,0.008087,0.030740,0.025729,0.014580,0.017965,0.046241,0.005038,0.012290,0.011793,0.013034,0.008784,0.016021,200.000000,0.091049,Normal-Volume
0.202543,0.001400,2.814057,0.286982,0.217873,1.365303,0.011363,0.243975,-33.706372,1.004246,0.160825,-0.454597,-0.031307,-0.222721,-0.163749,-0.037400,-0.075871,-0.126176,-0.029053,-0.067192,0.013999,0.009232,0.005724,0.029852,0.016147,0.013582,0.014582,0.042284,0.003066,0.007381,0.007394,0.010389,0.005410,0.022880,0.115340,0.002211,0.548118,0.100494,0.048665,0.587642,0.010591,0.173123,4.389218,1.036282,0.739981,0.682444,0.414029,0.419930,0.381094,0.339896,0.367106,0.361640,0.391146,0.356224,0.320436,0.014596,0.009038,0.035085,0.027141,0.021561,0.020639,0.049090,0.005089,0.011696,0.010522,0.013264,0.009679,0.016744,240.000000,0.092450,Normal-Volume
0.194625,0.001919,2.807795,0.277001,0.211559,1.360730,0.012742,0.264181,-32.741062,1.050265,0.167886,-0.508301,-0.063958,-0.199393,-0.208794,-0.021950,-0.123690,-0.138453,-0.070605,-0.089633,0.021102,0.010823,0.006662,0.027649,0.017157,0.013648,0.014862,0.038942,0.003335,0.007336,0.007496,0.009701,0.005610,0.022235,0.109865,0.002964,0.554920,0.099201,0.046956,0.607806,0.012459,0.171903,4.263213,1.013780,0.751325,0.666179,0.431935,0.442178,0.390175,0.351411,0.359533,0.369927,0.392485,0.364633,0.330451,0.018148,0.011798,0.031577,0.028107,0.020578,0.020928,0.046449,0.006228,0.010755,0.010410,0.012527,0.009965,0.016486,200.000000,0.089048,Normal-Volume
0.202253,0.001499,2.786437,0.286556,0.213254,1.394401,0.011598,0.266255,-33.373171,0.951828,0.102782,-0.469166,-0.080099,-0.198120,-0.210846,-0.004421,-0.061973,-0.114881,-0.020675,-0.080475,0.017469,0.011261,0.005958,0.026100,0.013757,0.011312,0.013952,0.040390,0.003000,0.006903,0.007727,0.010883,0.007004,0.021417,0.120099,0.002353,0.542310,0.106668,0.046273,0.605472,0.010922,0.184920,4.280457,1.057996,0.807039,0.681335,0.444892,0.450016,0.406285,0.359834,0.378337,0.358824,0.390531,0.345381,0.305174,0.018263,0.009485,0.030316,0.021392,0.017036,0.019794,0.044782,0.004891,0.010853,0.011729,0.014613,0.012539,0.015732,200.000000,0.092825,Normal-Volume
0.202749,0.001784,2.793118,0.283867,0.213275,1.405546,0.012869,0.267267,-33.188099,0.928291,0.161965,-0.438441,-0.091010,-0.116532,-0.248141,-0.039913,-0.084565,-0.163371,-0.026690,-0.084838,0.024334,0.010067,0.005568,0.029016,0.016539,0.013752,0.014439,0.036898,0.002856,0.006720,0.007909,0.010098,0.005504,0.021864,0.113811,0.002771,0.577281,0.103821,0.051748,0.581371,0.013406,0.175894,4.649597,1.012704,0.750606,0.638063,0.445452,0.420749,0.402147,0.372528,0.373735,0.380016,0.384237,0.354202,0.310473,0.017292,0.008373,0.036021,0.026437,0.021336,0.020724,0.046484,0.004477,0.010060,0.012423,0.012634,0.010419,0.016815,240.000000,0.090349,Normal-Volume
0.210426,0.002818,2.800407,0.287865,0.206096,1.432655,0.011522,0.303104,-32.100362,0.814545,0.156626,-0.444245,-0.128018,-0.115355,-0.238368,-0.018358,-0.093273,-0.133551,-0.036130,-0.116755,-0.001125,0.012064,0.006789,0.025318,0.014292,0.012510,0.013029,0.030587,0.003542,0.006803,0.006748,0.009244,0.006713,0.019479,0.123549,0.004363,0.530711,0.106395,0.048772,0.611439,0.010646,0.182508,4.572358,1.033720,0.771551,0.687501,0.449816,0.426268,0.395330,0.367165,0.388867,0.366444,0.415471,0.347033,0.337066,0.018718,0.011122,0.032909,0.022046,0.019643,0.018831,0.039351,0.006470,0.010950,0.009664,0.013052,0.011979,0.015582,240.000000,0.088776,Normal-Volume
0.210092,0.005361,2.831451,0.291242,0.216504,1.516348,0.010980,0.374454,-32.006429,0.837710,0.255779,-0.446066,-0.033904,-0.192899,-0.233537,-0.098297,-0.101123,-0.109000,-0.048916,-0.052550,-0.018941,0.008247,0.003835,0.024047,0.016808,0.013029,0.015561,0.044487,0.003171,0.007577,0.007359,0.011924,0.004074,0.022894,0.097819,0.006935,0.529067,0.084092,0.040720,0.546044,0.010541,0.178276,3.597293,0.871218,0.702119,0.595284,0.404389,0.440418,0.384758,0.333448,0.356691,0.363707,0.390377,0.337832,0.306550,0.013281,0.005703,0.025706,0.029287,0.017950,0.022464,0.045326,0.005024,0.012642,0.010095,0.016125,0.005896,0.016993,150.000000,0.125241,Normal-Volume
0.190902,0.005862,2.739806,0.270938,0.206142,1.176953,0.014044,0.216205,-31.625332,1.255756,-0.062119,-0.498246,-0.114238,-0.151754,-0.255179,-0.068541,-0.058032,-0.135397,-0.019565,-0.089476,0.027216,0.011923,0.007375,0.027824,0.016218,0.013771,0.012767,0.034712,0.004010,0.008283,0.009296,0.011522,0.007635,0.022559,0.117568,0.009708,0.562522,0.106916,0.050483,0.608109,0.011601,0.166193,4.882430,1.091817,0.899244,0.711555,0.420227,0.468275,0.397836,0.376425,0.377619,0.393712,0.410095,0.383705,0.325901,0.018919,0.012891,0.033296,0.027309,0.021723,0.018828,0.046462,0.008000,0.013986,0.014391,0.015406,0.014011,0.015743,200.000000,0.101399,Normal-Volume
0.212562,0.006114,2.725679,0.293854,0.215848,1.256397,0.012492,0.214223,-32.631291,1.110199,-0.051242,-0.501251,-0.068753,-0.159031,-0.231564,-0.035886,-0.034507,-0.067793,-0.014786,-0.048878,0.041833,0.011193,0.007070,0.026787,0.011556,0.014410,0.011755,0.039962,0.002872,0.007134,0.008733,0.012456,0.008192,0.022288,0.112520,0.010315,0.575977,0.104667,0.052604,0.575979,0.009911,0.158405,5.172753,1.081247,0.871896,0.697618,0.417578,0.445312,0.386732,0.386657,0.392545,0.380739,0.379374,0.346169,0.293038,0.017020,0.012286,0.032923,0.017959,0.022375,0.015942,0.049747,0.004877,0.011006,0.012931,0.015393,0.014581,0.015640,240.000000,0.104462,Normal-Volume
0.213034,0.006887,2.721117,0.290731,0.205683,1.274074,0.012961,0.239941,-31.830682,1.050991,-0.048161,-0.607050,-0.070993,-0.222591,-0.238339,-0.069756,-0.055408,-0.093581,-0.005656,-0.054773,0.051988,0.010658,0.007466,0.022882,0.013182,0.012655,0.011916,0.030353,0.002808,0.007439,0.008305,0.011441,0.008356,0.019969,0.120123,0.011308,0.584648,0.110165,0.047305,0.621260,0.010954,0.177910,5.069454,1.148071,0.838626,0.755841,0.413776,0.471934,0.378143,0.379219,0.411971,0.399385,0.394671,0.387088,0.324843,0.018128,0.014271,0.030746,0.022415,0.019134,0.018276,0.043736,0.004517,0.012285,0.012322,0.016452,0.015024,0.015075,240.000000,0.097168,Normal-Volume
0.246854,0.003763,2.776077,0.319819,0.219432,1.250876,0.011667,0.208553,-34.351837,1.061942,-0.039542,-0.517019,-0.049652,-0.196184,-0.173078,-0.003725,-0.005627,-0.069321,-0.027083,-0.051688,0.049921,0.009050,0.007467,0.025050,0.012760,0.012804,0.011177,0.036983,0.002533,0.005947,0.007270,0.010734,0.007117,0.020293,0.120215,0.006529,0.522864,0.107395,0.051346,0.559447,0.009592,0.167183,5.331788,1.051580,0.835858,0.724991,0.406458,0.447727,0.366677,0.377018,0.391627,0.375174,0.368107,0.337064,0.275399,0.014083,0.013714,0.029552,0.020895,0.020934,0.015545,0.048898,0.004515,0.009584,0.010513,0.013722,0.013415,0.014503,300.000000,0.104112,Normal-Volume
0.253128,0.006302,2.748312,0.322366,0.209695,1.304208,0.011198,0.214180,-33.400647,0.854961,-0.017494,-0.552891,-0.063033,-0.177483,-0.229360,-0.061781,-0.056565,-0.101432,-0.018929,-0.062401,0.050362,0.010286,0.006376,0.022815,0.012001,0.011011,0.011409,0.030060,0.003003,0.006319,0.007484,0.009601,0.006518,0.018217,0.104621,0.010843,0.544976,0.095888,0.047002,0.538986,0.008716,0.146608,4.933627,1.021689,0.852368,0.673219,0.400615,0.476076,0.355236,0.375716,0.366831,0.376744,0.370879,0.355010,0.288008,0.017680,0.011785,0.031720,0.018864,0.015920,0.015460,0.043951,0.005731,0.010355,0.011089,0.013391,0.011616,0.014111,200.000000,0.100636,Normal-Volume
0.233947,0.005093,2.760368,0.311071,0.221359,1.338005,0.011722,0.217976,-33.601020,1.015504,0.059418,-0.478198,-0.088730,-0.143101,-0.239747,-0.021521,-0.026476,-0.100060,0.018422,-0.057700,0.102801,0.009279,0.005617,0.026470,0.012932,0.012222,0.013132,0.040241,0.002315,0.006720,0.007983,0.011885,0.006577,0.021417,0.116230,0.008232,0.565236,0.101363,0.047791,0.576734,0.009965,0.152195,4.939917,0.973489,0.822902,0.683603,0.390023,0.481413,0.349227,0.387111,0.389951,0.374976,0.376636,0.332913,0.281544,0.015533,0.010109,0.030002,0.021439,0.018121,0.018077,0.049091,0.004031,0.011016,0.011783,0.014662,0.011285,0.015164,240.000000,0.097737,Normal-Volume
0.218839,0.007336,2.742467,0.296363,0.209346,1.300880,0.012385,0.216950,-32.309948,0.954213,-0.072375,-0.465135,-0.082246,-0.190310,-0.262714,-0.074931,-0.028404,-0.135338,-0.007304,-0.044434,0.089735,0.008751,0.006674,0.025043,0.013596,0.013615,0.012445,0.031921,0.002645,0.006521,0.008486,0.011111,0.007678,0.020353,0.108948,0.012188,0.563272,0.097800,0.046942,0.575726,0.010210,0.152649,4.990352,1.063947,0.853751,0.695400,0.414139,0.487275,0.378015,0.388238,0.402356,0.410576,0.403470,0.349592,0.296374,0.014019,0.012363,0.032077,0.021915,0.021175,0.018312,0.044891,0.004687,0.010613,0.013403,0.015358,0.014524,0.015041,150.000000,0.097423,Normal-Volume
0.252825,0.003873,2.781606,0.325169,0.215643,1.238286,0.010993,0.190123,-34.434180,0.948333,-0.030234,-0.531003,-0.072605,-0.151220,-0.259620,-0.030488,-0.025506,-0.088680,-0.007134,-0.029648,0.086188,0.010415,0.006037,0.022074,0.012397,0.012361,0.012295,0.035005,0.002541,0.006398,0.007202,0.011530,0.007816,0.020079,0.118281,0.006120,0.528479,0.105772,0.050742,0.523944,0.008449,0.145586,5.196824,1.000117,0.822922,0.665954,0.374870,0.453398,0.357457,0.373576,0.382596,0.382334,0.366182,0.334906,0.272357,0.017807,0.010938,0.028134,0.021491,0.018278,0.016831,0.046475,0.004298,0.010631,0.010423,0.015454,0.013407,0.014843,240.000000,0.105008,Normal-Volume
0.219438,0.007742,2.727098,0.296299,0.207911,1.287652,0.011920,0.220195,-32.187072,0.915060,-0.000264,-0.566116,-0.071763,-0.149321,-0.242627,-0.063770,-0.078641,-0.133809,-0.036530,-0.036267,0.065690,0.009701,0.006201,0.025650,0.014911,0.013921,0.011901,0.030564,0.003155,0.006289,0.008259,0.010988,0.006574,0.019871,0.107539,0.011958,0.574613,0.097930,0.050625,0.561612,0.009535,0.149025,5.089415,1.068853,0.850531,0.732916,0.409952,0.484827,0.384128,0.384123,0.389476,0.388761,0.412636,0.367385,0.306079,0.017339,0.011738,0.031434,0.023611,0.020751,0.015949,0.041855,0.005474,0.009653,0.012483,0.014479,0.012813,0.014146,240.000000,0.099331,Normal-Volume
0.198043,0.004846,2.733849,0.278683,0.200465,1.268052,0.011959,0.230429,-31.563942,1.014068,-0.092829,-0.615832,-0.121792,-0.187998,-0.268276,-0.094004,-0.074750,-0.120788,-0.022354,-0.091618,0.043492,0.008944,0.006933,0.023672,0.015939,0.013167,0.011573,0.028830,0.003189,0.008571,0.009375,0.010721,0.006916,0.019855,0.110615,0.007645,0.542619,0.098629,0.041794,0.550577,0.008652,0.150590,4.318066,1.064841,0.856077,0.698578,0.400083,0.472513,0.372029,0.388348,0.394007,0.397747,0.439114,0.387704,0.337657,0.014661,0.011804,0.028936,0.024172,0.020838,0.016191,0.037243,0.005822,0.013371,0.014334,0.014957,0.013185,0.013460,300.000000,0.091432,Normal-Volume
0.158708,0.012222,2.731440,0.248670,0.194841,1.259283,0.014435,0.270817,-29.077601,1.217109,-0.133855,-0.613905,-0.067753,-0.269070,-0.297734,-0.237135,-0.072852,-0.180887,-0.043466,-0.100347,0.050818,0.008881,0.006414,0.024413,0.018491,0.016012,0.014249,0.027079,0.002974,0.008781,0.011097,0.012573,0.007631,0.021212,0.097914,0.018470,0.603590,0.091578,0.047295,0.638951,0.012343,0.167417,4.997962,1.255534,0.950021,0.741307,0.426720,0.522351,0.441960,0.416435,0.436237,0.475182,0.469813,0.426997,0.360768,0.013485,0.010535,0.033348,0.029946,0.024656,0.020419,0.043272,0.005325,0.013132,0.016447,0.017912,0.013334,0.015233,150.000000,0.090251,Normal-Volume
0.206205,0.011313,2.774218,0.292936,0.207596,1.270077,0.013332,0.310845,-31.365938,1.087579,-0.076248,-0.522097,-0.025041,-0.254723,-0.281277,-0.141384,-0.047194,-0.081088,-0.044951,-0.063528,0.059639,0.010647,0.006365,0.021706,0.014628,0.014250,0.014897,0.033437,0.002754,0.006848,0.009279,0.012650,0.008037,0.021573,0.099498,0.016475,0.534343,0.087911,0.044385,0.578745,0.011564,0.170269,4.543308,1.117317,0.889904,0.668315,0.415059,0.453099,0.380193,0.404223,0.409830,0.402196,0.410435,0.373418,0.307992,0.016750,0.011795,0.028876,0.024553,0.022921,0.020563,0.050175,0.005181,0.010581,0.013904,0.017623,0.014298,0.016382,200.000000,0.100505,Normal-Volume
0.178683,0.011709,2.754095,0.274192,0.209553,1.310035,0.013404,0.261298,-30.506304,1.102080,-0.142156,-0.484538,-0.026882,-0.222524,-0.299120,-0.159319,-0.020322,-0.124759,-0.016008,-0.043399,0.082787,0.010611,0.006602,0.022800,0.014929,0.013877,0.015008,0.035744,0.003449,0.006749,0.009295,0.012977,0.008866,0.022113,0.103549,0.017674,0.539309,0.094878,0.051012,0.618776,0.012228,0.168949,5.457677,1.179552,0.908640,0.716308,0.442287,0.491559,0.398326,0.430319,0.426087,0.449495,0.434936,0.380021,0.331450,0.016556,0.012383,0.030224,0.026266,0.022184,0.020848,0.050177,0.006440,0.010300,0.013620,0.017616,0.015467,0.016220,200.000000,0.099409,Normal-Volume
0.176919,0.014216,2.717772,0.270292,0.204641,1.359805,0.012020,0.265215,-29.954350,0.914360,-0.149880,-0.544066,-0.019390,-0.227780,-0.247691,-0.099527,-0.015416,-0.158592,-0.091060,-0.087998,0.035137,0.010746,0.008132,0.025540,0.014826,0.012019,0.012246,0.033715,0.003099,0.005890,0.007864,0.011392,0.007512,0.020771,0.100687,0.021114,0.606200,0.093941,0.049989,0.602120,0.009565,0.163648,5.527757,1.203487,0.845787,0.734119,0.444472,0.494023,0.419846,0.434239,0.413976,0.427371,0.424294,0.396078,0.347730,0.016350,0.013662,0.032248,0.023989,0.019154,0.017380,0.047825,0.005284,0.009033,0.011235,0.015985,0.012345,0.016055,200.000000,0.090690,Normal-Volume
0.179880,0.014448,2.661109,0.273700,0.204486,1.376258,0.012103,0.269519,-30.000810,0.952566,-0.087020,-0.547746,-0.006311,-0.231041,-0.288995,-0.088075,-0.036822,-0.128567,-0.049575,-0.064027,0.072703,0.009591,0.006780,0.024459,0.015007,0.013970,0.014999,0.034647,0.003095,0.005801,0.007439,0.010350,0.006931,0.020713,0.099703,0.022778,0.616414,0.092901,0.046357,0.625986,0.010271,0.164981,5.324491,1.225270,0.861582,0.782728,0.440504,0.513384,0.412742,0.446176,0.460297,0.447033,0.440975,0.385689,0.325821,0.016286,0.012388,0.032678,0.025905,0.023274,0.022368,0.049848,0.005109,0.008614,0.010687,0.013514,0.011434,0.016598,200.000000,0.098162,Normal-Volume
0.177962,0.021168,2.657314,0.272131,0.202355,1.409816,0.013000,0.299316,-29.117795,0.916481,-0.032908,-0.692911,-0.017379,-0.298851,-0.284555,-0.106045,-0.033159,-0.098657,-0.095528,-0.036530,0.079703,0.011185,0.007100,0.020850,0.013311,0.014527,0.013764,0.028849,0.002379,0.006082,0.008195,0.011504,0.008525,0.019714,0.096766,0.030487,0.623999,0.089865,0.045844,0.643165,0.011636,0.172323,5.374257,1.222453,0.879572,0.752215,0.440354,0.508290,0.436203,0.464976,0.498871,0.468080,0.436474,0.389486,0.321095,0.019535,0.013263,0.029980,0.022639,0.024476,0.020053,0.046573,0.003492,0.010222,0.011486,0.015373,0.014147,0.015914,200.000000,0.098829,Normal-Volume
0.148048,0.013987,2.705451,0.270906,0.207385,1.267993,0.012706,0.266656,-30.168769,0.890212,-0.131220,-0.528422,-0.007728,-0.266638,-0.278175,-0.102178,-0.007855,-0.127791,-0.017080,-0.042476,0.095750,0.008496,0.007095,0.016213,0.012244,0.011490,0.032267,0.020854,0.002757,0.006021,0.006848,0.008745,0.007444,0.020487,0.093519,0.020778,0.610156,0.087841,0.052586,0.622780,0.010739,0.173313,5.959251,1.195454,0.848230,0.761633,0.445061,0.507602,0.442827,0.457751,0.450449,0.458898,0.439953,0.377187,0.329022,0.014187,0.012951,0.024602,0.022641,0.020470,0.040675,0.035081,0.005014,0.010301,0.010532,0.012696,0.012175,0.014828,200.000000,0.097371,Normal-Volume
